STATBL_ID,DTACYCLE_CD,WRTTIME_IDTFR_ID,GRP_ID,GRP_NM,CLS_ID,CLS_NM,ITM_ID,ITM_NM,DTA_VAL,UI_NM,GRP_FULLNM,CLS_FULLNM,ITM_FULLNM,WRTTIME_DESC,YEAR,MONTH,DATE
T245383131632416,MM,201801,60008,서울,50003,10년 초과 ~ 15년 이하,10001,지수,77.9343729822232,지수,서울,10년 초과 ~ 15년 이하,지수,2018년 1월,2018,1,2018-01-01
T245383131632416,MM,201801,60035,경기,50003,10년 초과 ~ 15년 이하,10001,지수,84.0715127287948,지수,경기,10년 초과 ~ 15년 이하,지수,2018년 1월,2018,1,2018-01-01
T245383131632416,MM,201801,60017,인천,50003,10년 초과 ~ 15년 이하,10001,지수,84.6623855926586,지수,인천,10년 초과 ~ 15년 이하,지수,2018년 1월,2018,1,2018-01-01
T245383131632416,MM,201801,60018,부산,50003,10년 초과 ~ 15년 이하,10001,지수,105.064114267971,지수,부산,10년 초과 ~ 15년 이하,지수,2018년 1월,2018,1,2018-01-01
T245383131632416,MM,201801,60022,대구,50003,10년 초과 ~ 15년 이하,10001,지수,110.415277701591,지수,대구,10년 초과 ~ 15년 이하,지수,2018년 1월,2018,1,2018-01-01
T245383131632416,MM,201801,60024,대전,50003,10년 초과 ~ 15년 이하,10001,지수,79.296244458179,지수,대전,10년 초과 ~ 15년 이하,지수,2018년 1월,2018,1,2018-01-01
T245383131632416,MM,201801,60025,울산,50003,10년 초과 ~ 15년 이하,10001,지수,92.4596661724351,지수,울산,10년 초과 ~ 15년 이하,지수,2018년 1월,2018,1,2018-01-01
T245383131632416,MM,201801,60026,세종,50003,10년 초과 ~ 15년 이하,10001,지수,95.0855505309032,지수,세종,10년 초과 ~ 15년 이하,지수,2018년 1월,2018,1,2018-01-01
T245383131632416,MM,201801,60027,강원,50003,10년 초과 ~ 15년 이하,10001,지수,102.332834996629,지수,강원,10년 초과 ~ 15년 이하,지수,2018년 1월,2018,1,2018-01-01
T245383131632416,MM,201801,60028,충북,50003,10년 초과 ~ 15년 이하,10001,지수,97.0313720149792,지수,충북,10년 초과 ~ 15년 이하,지수,2018년 1월,2018,1,2018-01-01
T245383131632416,MM,201801,60029,충남,50003,10년 초과 ~ 15년 이하,10001,지수,95.9718804932178,지수,충남,10년 초과 ~ 15년 이하,지수,2018년 1월,2018,1,2018-01-01
T245383131632416,MM,201801,60030,전북,50003,10년 초과 ~ 15년 이하,10001,지수,94.2834898197178,지수,전북,10년 초과 ~ 15년 이하,지수,2018년 1월,2018,1,2018-01-01
T245383131632416,MM,201801,60032,경북,50003,10년 초과 ~ 15년 이하,10001,지수,109.945582371395,지수,경북,10년 초과 ~ 15년 이하,지수,2018년 1월,2018,1,2018-01-01
T245383131632416,MM,201801,60033,경남,50003,10년 초과 ~ 15년 이하,10001,지수,110.602819650243,지수,경남,10년 초과 ~ 15년 이하,지수,2018년 1월,2018,1,2018-01-01
T245383131632416,MM,201801,60034,제주,50003,10년 초과 ~ 15년 이하,10001,지수,96.8097717402347,지수,제주,10년 초과 ~ 15년 이하,지수,2018년 1월,2018,1,2018-01-01
T245383131632416,MM,201801,60009,강북지역,50004,15년 초과 ~ 20년 이하,10001,지수,86.3177364788362,지수,서울>강북지역,15년 초과 ~ 20년 이하,지수,2018년 1월,2018,1,2018-01-01
T245383131632416,MM,201801,60031,전남,50004,15년 초과 ~ 20년 이하,10001,지수,103.536492790641,지수,전남광주>전남,15년 초과 ~ 20년 이하,지수,2018년 1월,2018,1,2018-01-01
T245383131632416,MM,201801,60036,경부1권,50004,15년 초과 ~ 20년 이하,10001,지수,73.8979484997749,지수,경기>경부1권,15년 초과 ~ 20년 이하,지수,2018년 1월,2018,1,2018-01-01
T245383131632416,MM,201801,60019,중부산권,50004,15년 초과 ~ 20년 이하,10001,지수,104.815900846999,지수,부산>중부산권,15년 초과 ~ 20년 이하,지수,2018년 1월,2018,1,2018-01-01
